,Date,User,Text
2255,Aug-28,driver100,"Most of the answer;
ANSWER

Ford of Canada is all over the map as to when the transmission fluid should be changed, anywhere from 60,000 kilometres to 150,000 kilometres. If not based on mileage, then it is recommended that the fluid be changed every two to four years and that in itself, will depend on the type of driving one does. The transmission oils used in today’s vehicles have so many additives and most transmissions have many solenoids and electrical connections that are susceptible to any type of contamination in the oil. It is wise to let your dealer make the determination as to when the transmission oil should be changed. That being said, it is also very wise for any Ford owner to make sure that the dealer is totally upfront with you as to why they are making the determination that the transmission fluid should be changed and the reasons given. “Ford considers this area to be one with extreme driving conditions with the cold winters and hot summers” is not a reason that I am aware of. I was not the inspecting technician so I cannot second-guess what he or she saw in regards to the condition of your vehicle’s transmission oil.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
2256,Aug-28,driver100,"Good review GG, hit on the points that are important to me and explained nicely.
2017 MB E400 , 2015 MB GLK350, 2014 MB C250"
2257,Aug-28,stickguy,"most likely, what the service adviser saw was a chance to pad his commission.

but, in general, I am a proponent of changing the transmission fluid more often than required (which for many cars now, is never). A mindset I guess you learn having multiple Honda V6 ATs at the same time!
2020 Acura RDX tech SH-AWD"
2258,Aug-28,sda,"graphicguy said:
show previous quotes
I agree with all of that. But, if you’re looking for a small car that has some nifty styling all loaded up with a quasi-luxury badge, it would fit the bill.

At the risk of being called a sexist, I can see the ILX being the kind of car a female would want right after her first big promotion.

Wanted to see the customer who bought the A-Spec, but I don’t linger once I’ve dropped off the vehicles. I don’t drink coffee or sodas, nor do I eat in transport vehicles. I drop them off in the exact same condition as I picked them up. I’m actually thinking of getting some paper floor protectors printed up with my LLC name on them.
Funny you should say that ""I can see the ILX being the kind of car a female would want"". When I was browsing CPO Acuras I glanced at a very nice ILX. The salesman looked at me and quipped, ""You want a TLX, the ILX is for chicks.""
2018 VW Passat w/tech, 2015 Audi Q5 Premium Plus w/tech, 2006 Acura TL w/nav"
2259,Aug-28,ab348,"It sounds like the Ford dealer that Garry from Dundas uses went to the same profit margin improvement course my dealer's service dept went to. Their constant recommendations for extra and unnecessary services went from laughably funny to annoying to downright infuriating. Every time I bring the car in they try to sell me extra things it does not need. Even when Cadillac is paying for maintenance they do things the car may not need if Cadillac will pay for it. When I had it in there this time last year they did the requisite brake inspection as part of the 50-point check Caddy pays for, which meant they pulled the wheels. As it turned out, when they put them back on they messed up somehow and the car developed a rotational ""graunch graunch"" sound at the rear. It was fairly soft so you didn't hear it all the time but when the radio was off and you were coming to a stop it was audible. I complained so I took it back. The service advisor went out with me and said she could hear it. But her recommendation was their $100 brake service that involved lubing the caliper sliders. I passed.

Of course it had nothing to do with the brakes. When I took it to my tire shop a few months later it was still doing it after the dealer said they could find nothing wrong. When the winter wheels went on the sound went away. When they put the OE wheels back on this spring the sound did not return either. Clearly it was something the dealer did when they had the wheels off and then put them back on. But all they wanted to do to fix it was make me pay for something I did not need.
2017 Cadillac ATS Performance Premium 3.6, 1968 Oldsmobile Cutlass S Holiday Coupe"
2260,Aug-28,Michaell,"ab348 said:
It sounds like the Ford dealer that Garry from Dundas uses went to the same profit margin improvement course my dealer's service dept went to. Their constant recommendations for extra and unnecessary services went from laughably funny to annoying to downright infuriating. Every time I bring the car in they try to sell me extra things it does not need. Even when Cadillac is paying for maintenance they do things the car may not need if Cadillac will pay for it. When I had it in there this time last year they did the requisite brake inspection as part of the 50-point check Caddy pays for, which meant they pulled the wheels. As it turned out, when they put them back on they messed up somehow and the car developed a rotational ""graunch graunch"" sound at the rear. It was fairly soft so you didn't hear it all the time but when the radio was off and you were coming to a stop it was audible. I complained so I took it back. The service advisor went out with me and said she could hear it. But her recommendation was their $100 brake service that involved lubing the caliper sliders. I passed.

Of course it had nothing to do with the brakes. When I took it to my tire shop a few months later it was still doing it after the dealer said they could find nothing wrong. When the winter wheels went on the sound went away. When they put the OE wheels back on this spring the sound did not return either. Clearly it was something the dealer did when they had the wheels off and then put them back on. But all they wanted to do to fix it was make me pay for something I did not need.
We had the daughter's MINI in for service a couple of weeks ago. They start off by texting a video inspection - brakes, tires, a quick peek at the undercarriage. All very nice, and, in the case of her car, everything had plenty of life left on it.

After a bit, an email dropped into my inbox, with a list of ""suggested"" services. Close to $2K, most of which they claimed was based on age (6 years) or miles (just over 44K). I passed on all of it, this time.
Did you get a good deal? Be sure to come back and let us know! Post a pic of your new purchase or lease!


MODERATOR

2015 Subaru Outback 3.6R / 2014 MINI Countryman S ALL4"
2261,Aug-28,oldfarmer50,"driver100 said:
Most of the answer;
ANSWER

Ford of Canada is all over the map as to when the transmission fluid should be changed, anywhere from 60,000 kilometres to 150,000 kilometres. If not based on mileage, then it is recommended that the fluid be changed every two to four years and that in itself, will depend on the type of driving one does. The transmission oils used in today’s vehicles have so many additives and most transmissions have many solenoids and electrical connections that are susceptible to any type of contamination in the oil. It is wise to let your dealer make the determination as to when the transmission oil should be changed. That being said, it is also very wise for any Ford owner to make sure that the dealer is totally upfront with you as to why they are making the determination that the transmission fluid should be changed and the reasons given. “Ford considers this area to be one with extreme driving conditions with the cold winters and hot summers” is not a reason that I am aware of. I was not the inspecting technician so I cannot second-guess what he or she saw in regards to the condition of your vehicle’s transmission oil.
You will recall I got a letter from Kia concerning oil change intervals. They suggested that “most or all” driving in my area should be considered “severe” and that motor oil should be changed at 3750 miles rather than 7500. Despite calls and emails I never got an answer as to whether this advice included synthetic oils as well. One guy said the intervals were for both conventional and synthetic which told me he was clueless.

I suspect that many of these manufacturers are trying to head off future lawsuits over sludging engines and failed transmissions by calling for more frequent changes. Something is telling them there are problems in the pipeline.

Personally, I change conventional oil every 3000 miles or every two years. Synthetic gets it at 5000 miles. Transmission I have always done at 50,000 miles. I always thought I was OCD. Changing it every two years is nuts.

I’ve heard that on AWD Fords the transfer case fluid needs to be changed at 30k miles which is interesting since older models don’t even have drain plugs.
2019 Kia Soul+, 2015 Mustang GT, 2004 Chevy Van, 2000 Chrysler Sebring convertible"
2262,Aug-28,venture,"It's finally raining here after what seemed like months...



but I didn't even get out of the car wash.
2020 Ascent Limited, 2020 Legacy Touring XT"
2263,Aug-28,andres3,"stickguy said:
You can also add the HP to the old car, but can’t make the newer one a lightweight!
Well... light weight wheels, carbon fiber, brake kits out of aluminum.... aluminum suspension components, aluminum exhaust systems, and more.
Mine's '16 Audi TTS quattro AWD 2.0T, Wife's '19 VW Tiguan SEL 4-Motion AWD 2.0T"
2264,Aug-28,imidazol97,"venture said:
It's finally raining here after what seemed like months...



but I didn't even get out of the car wash.
I'm jealous. I want a good rain and we're going to be missed mostly by Laura's leftovers.
2014 Malibu 2LT, 2008 Cobalt 2LT, 2015 Cruze 2LT,"
2265,Aug-28,sda,"venture said:
It's finally raining here after what seemed like months...



but I didn't even get out of the car wash.
Did you get a rain check?
2018 VW Passat w/tech, 2015 Audi Q5 Premium Plus w/tech, 2006 Acura TL w/nav"
